model_raw,model,scenario_id,direction,incentive_type,repeat,agent,turn,value,model_baseline_mean
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,beta,4,0.6458045244216919,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,beta,5,0.4863778352737427,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,1,0.7081193923950195,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,2,0.7410291433334351,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,3,0.5501378774642944,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,4,0.5670479536056519,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,5,0.44384267926216125,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,1,0.6574183702468872,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,2,0.6283226013183594,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,3,0.6405266523361206,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,4,0.25328367948532104,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,5,0.3925114870071411,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,1,0.6795142889022827,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,2,0.5605996251106262,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,3,0.697627067565918,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,4,0.5048551559448242,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,5,0.5349876284599304,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,1,0.8118866682052612,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,2,0.3809816837310791,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,3,0.7672120332717896,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,4,0.8457452058792114,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,5,0.772002100944519,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,1,0.7779030799865723,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,2,0.6216043829917908,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,3,0.5275961756706238,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,4,0.5785009860992432,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,5,0.7629425525665283,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,1,beta,1,0.7791667580604553,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,1,beta,2,0.657089114189148,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,1,beta,3,0.550419807434082,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,1,beta,4,0.8305386304855347,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,1,beta,5,0.6228272318840027,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,2,beta,1,0.799457311630249,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,2,beta,2,0.46868276596069336,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,2,beta,3,0.6187648177146912,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,2,beta,4,0.5982614755630493,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,2,beta,5,0.7632695436477661,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,3,beta,1,0.850686252117157,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,3,beta,2,0.650472104549408,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,3,beta,3,0.7553771734237671,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,3,beta,4,0.7565392255783081,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,3,beta,5,0.604771077632904,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,4,beta,1,0.7535537481307983,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,4,beta,2,0.674018144607544,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,4,beta,3,0.780380368232727,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,4,beta,4,0.7326500415802002,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,4,beta,5,0.7269093990325928,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,5,beta,1,0.7410037517547607,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,5,beta,2,0.5918193459510803,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,5,beta,3,0.5786883234977722,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,5,beta,4,0.7504174709320068,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,5,beta,5,0.6847522854804993,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,1,beta,1,0.804084062576294,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,1,beta,2,0.6756495237350464,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,1,beta,3,0.7841780185699463,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,1,beta,4,0.5719528794288635,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,1,beta,5,0.7042269706726074,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,2,beta,1,0.7024009823799133,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,2,beta,2,0.6651244759559631,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,2,beta,3,0.6591541171073914,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,2,beta,4,0.7155768275260925,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,2,beta,5,0.6356319189071655,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,3,beta,1,0.7732100486755371,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,3,beta,2,0.541488528251648,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,3,beta,3,0.6714035868644714,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,3,beta,4,0.5977826714515686,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,3,beta,5,0.6403581500053406,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,4,beta,1,0.7116677761077881,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,4,beta,2,0.590936541557312,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,4,beta,3,0.6892132759094238,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,4,beta,4,0.7761955261230469,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,4,beta,5,0.7672743797302246,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,5,beta,1,0.7866756916046143,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,5,beta,2,0.5339446067810059,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,5,beta,3,0.7118617296218872,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,5,beta,4,0.654607892036438,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,historical,5,beta,5,0.6123430728912354,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,1,beta,1,0.7940428256988525,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,1,beta,2,0.5616625547409058,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,1,beta,3,0.7812067270278931,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,1,beta,4,0.7426694631576538,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,1,beta,5,0.6514572501182556,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,2,beta,1,0.8078246116638184,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,2,beta,2,0.6823117136955261,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,2,beta,3,0.5915302634239197,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,2,beta,4,0.7424949407577515,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,2,beta,5,0.5570991039276123,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,3,beta,1,0.7414487600326538,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,3,beta,2,0.5066289901733398,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,3,beta,3,0.6286188960075378,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,3,beta,4,0.6020490527153015,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,3,beta,5,0.7109493017196655,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,4,beta,1,0.7927406430244446,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,4,beta,2,0.734026312828064,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,4,beta,3,0.5270532965660095,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,4,beta,4,0.6493229269981384,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,4,beta,5,0.610394299030304,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,5,beta,1,0.7686270475387573,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,5,beta,2,0.5917302966117859,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,5,beta,3,0.5462556481361389,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,5,beta,4,0.7327871918678284,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,future,5,beta,5,0.6824156045913696,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,1,beta,1,0.9037624001502991,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,1,beta,2,0.7187718152999878,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,1,beta,3,0.7070456743240356,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,1,beta,4,0.6391622424125671,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,1,beta,5,0.5715966820716858,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,2,beta,1,0.7934647798538208,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,2,beta,2,0.68403160572052,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,2,beta,3,0.7312747836112976,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,2,beta,4,0.6636455059051514,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,2,beta,5,0.6082727313041687,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,3,beta,1,0.7010586857795715,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,3,beta,2,0.5741767883300781,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,3,beta,3,0.7872445583343506,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,3,beta,4,0.6582385301589966,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,3,beta,5,0.8191454410552979,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,4,beta,1,0.7921883463859558,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,4,beta,2,0.6739617586135864,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,4,beta,3,0.6658857464790344,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,4,beta,4,0.6581491231918335,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,4,beta,5,0.5963271856307983,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,5,beta,1,0.7885901927947998,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,5,beta,2,0.777170717716217,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,5,beta,3,0.6450119018554688,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,5,beta,4,0.7079605460166931,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,positive,historical,5,beta,5,0.6737768650054932,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,negative,future,1,beta,1,0.666310727596283,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,negative,future,1,beta,2,0.7064962983131409,0.6849447671572367
anthropic/claude-opus-4.6,Claude Opus 4.6,promotion_committee,negative,future,1,beta,3,0.4534972310066223,0.6849447671572367
